video_matrix_id,product_id,motivation_id,angle_id,hook_id,subhook_id,usp_id,cta_id,angle_name,hook_text,subhook_text,usp_text,cta_text,primary_bucket,secondary_bucket,angle_family,hook_family,buyer_stage,persona_fit,boldness_level,usage_context,sales_mechanism,best_content_format,platform_surface_fit,video_format,video_duration_fit,scene_direction,opening_visual,product_role,proof_visual,cta_delivery,dialogue_language,copy_tone,raw_claim_tolerance,production_review_required,notion_row_fit,creative_notes,source_batch,matrix_status
MWTCB_VIDMAT_067,MWTCB_25ML,MWTCB_25ML__zip_csv__BM001,MWTCB_ANG_017,MWTCB_HOOK_051,MWTCB_SUBHOOK_051,MWTCB_USP_033,MWTCB_CTA_017,Lutut Kebas Lepas Berkebun,Pernah tak korang gelabah bila warga emas mengalami kebas tangan atau lenguh lutut selepas melakukan hobi harian?,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci kecemasan rumah.,Petua Turun Temurun 1958 warisan lama.,Beli untuk mak ayah hari ini.,STANDBY_BEFORE_NEED,NOSTALGIA_TRUST,persona_specific,persona_specific,ready_to_buy,mak_mak,MODERATE,malam,fear_of_not_having,hybrid_video,poster_ads,UGC_talking_head,30s,Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Ayah tua duduk di kerusi pangkin luar rumah memicit-micit pergelangan tangannya yang lenguh selepas mencangkul tanah. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Petua Turun Temurun 1958 warisan lama..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_MODERATE,Maps to hook style question_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_068,MWTCB_25ML,MWTCB_25ML__zip_csv__BM001,MWTCB_ANG_017,MWTCB_HOOK_049,MWTCB_SUBHOOK_050,MWTCB_USP_034,MWTCB_CTA_017,Lutut Kebas Lepas Berkebun,"Ayah kau kalau dah start berkebun, petang confirm mengadu tangan kebas.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan kebas-kebas kaki tangan.,Sediaan herba asli tradisional untuk standby keluarga.,Beli untuk mak ayah hari ini.,STANDBY_BEFORE_NEED,NOSTALGIA_TRUST,persona_specific,persona_specific,ready_to_buy,mak_mak,MODERATE,malam,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Ayah tua duduk di kerusi pangkin luar rumah memicit-micit pergelangan tangannya yang lenguh selepas mencangkul tanah. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Sediaan herba asli tradisional untuk standby keluarga..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_MODERATE,Maps to hook style standby_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_069,MWTCB_25ML,MWTCB_25ML__zip_csv__BM001,MWTCB_ANG_018,MWTCB_HOOK_052,MWTCB_SUBHOOK_052,MWTCB_USP_035,MWTCB_CTA_018,Anak Selsema Hujan Petang,"Anak start bersin main hujan petang, dada mula rasa ketat tersumbat.",Sapu nipis minyak cap burung di dada untuk kehangatan herba asli semula jadi.,Formula lembut turun-temurun dari bahan herba asli.,Tap beg kuning set kesihatan anak.,STANDBY_BEFORE_NEED,NOSTALGIA_TRUST,family_home,family_home,ready_to_buy,mak_mak,SOFT,malam,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Ibu menyapu nipis minyak pada dada anak yang sedang berselimut selepas mandi petang. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula lembut turun-temurun dari bahan herba asli..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, soft",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_SOFT,Maps to hook style standby_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_070,MWTCB_25ML,MWTCB_25ML__zip_csv__BM001,MWTCB_ANG_018,MWTCB_HOOK_053,MWTCB_SUBHOOK_053,MWTCB_USP_035,MWTCB_CTA_018,Anak Selsema Hujan Petang,POV: Beli siap-siap sebab anak kecil bersin dan hidung tersumbat selepas bermain di luar dalam cuaca hujan petang.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan selesema anak.,Formula lembut turun-temurun dari bahan herba asli.,Tap beg kuning set kesihatan anak.,STANDBY_BEFORE_NEED,NOSTALGIA_TRUST,family_home,family_home,ready_to_buy,mak_mak,SOFT,malam,fear_of_not_having,hybrid_video,poster_ads,POV_scene,20s,Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Ibu menyapu nipis minyak pada dada anak yang sedang berselimut selepas mandi petang. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula lembut turun-temurun dari bahan herba asli..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, soft",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_SOFT,Maps to hook style POV_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_071,MWTCB_25ML,MWTCB_25ML__zip_csv__BM001,MWTCB_ANG_018,MWTCB_HOOK_054,MWTCB_SUBHOOK_054,MWTCB_USP_035,MWTCB_CTA_018,Anak Selsema Hujan Petang,Pernah tak korang gelabah bila anak kecil bersin dan hidung tersumbat selepas bermain di luar dalam cuaca hujan petang?,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci kecemasan rumah.,Formula lembut turun-temurun dari bahan herba asli.,Tap beg kuning set kesihatan anak.,STANDBY_BEFORE_NEED,NOSTALGIA_TRUST,family_home,family_home,ready_to_buy,mak_mak,SOFT,malam,fear_of_not_having,hybrid_video,poster_ads,UGC_talking_head,30s,Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Ibu menyapu nipis minyak pada dada anak yang sedang berselimut selepas mandi petang. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula lembut turun-temurun dari bahan herba asli..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, soft",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_SOFT,Maps to hook style question_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_072,MWTCB_25ML,MWTCB_25ML__zip_csv__BM001,MWTCB_ANG_018,MWTCB_HOOK_052,MWTCB_SUBHOOK_053,MWTCB_USP_036,MWTCB_CTA_018,Anak Selsema Hujan Petang,"Anak start bersin main hujan petang, dada mula rasa ketat tersumbat.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan selesema anak.,Sediaan herba asli tradisional untuk standby keluarga.,Tap beg kuning set kesihatan anak.,STANDBY_BEFORE_NEED,NOSTALGIA_TRUST,family_home,family_home,ready_to_buy,mak_mak,SOFT,malam,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Ibu menyapu nipis minyak pada dada anak yang sedang berselimut selepas mandi petang. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Sediaan herba asli tradisional untuk standby keluarga..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, soft",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_SOFT,Maps to hook style standby_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_073,MWTCB_25ML,MWTCB_25ML__zip_csv__BM017,MWTCB_ANG_019,MWTCB_HOOK_055,MWTCB_SUBHOOK_055,MWTCB_USP_037,MWTCB_CTA_019,Kejang Betis Mengandung,Tengah sedap tidur tiba-tiba betis kejang simpul biawak? Sakit dia sampai menangis.,Sediakan minyak Cap Burung tepi katil untuk sapuan kecemasan pantas.,Formula urut selamat tradisional pekat herba.,Sauk untuk ibu mengandung sekarang.,STANDBY_BEFORE_NEED,VISUAL_RECOGNITION,persona_specific,persona_specific,warm_interest,mak_mak,BOLD,malam,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Ibu mengandung terjaga malam sambil memegang betisnya yang kejang kesakitan, suaminya dengan pantas menyapu minyak urut. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula urut selamat tradisional pekat herba..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style problem_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_074,MWTCB_25ML,MWTCB_25ML__zip_csv__BM017,MWTCB_ANG_019,MWTCB_HOOK_056,MWTCB_SUBHOOK_056,MWTCB_USP_037,MWTCB_CTA_019,Kejang Betis Mengandung,POV: Beli siap-siap sebab simpul biawak atau kejang betis tiba-tiba yang sering dialami wanita mengandung waktu malam.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh kejang kaki.,Formula urut selamat tradisional pekat herba.,Sauk untuk ibu mengandung sekarang.,STANDBY_BEFORE_NEED,VISUAL_RECOGNITION,persona_specific,persona_specific,warm_interest,mak_mak,BOLD,malam,fear_of_not_having,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Ibu mengandung terjaga malam sambil memegang betisnya yang kejang kesakitan, suaminya dengan pantas menyapu minyak urut. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula urut selamat tradisional pekat herba..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style POV_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_075,MWTCB_25ML,MWTCB_25ML__zip_csv__BM017,MWTCB_ANG_019,MWTCB_HOOK_057,MWTCB_SUBHOOK_057,MWTCB_USP_037,MWTCB_CTA_019,Kejang Betis Mengandung,Jangan tunggu sampai simpul biawak atau kejang betis tiba-tiba yang sering dialami wanita mengandung waktu malam baru sibuk nak cari minyak!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci kecemasan rumah.,Formula urut selamat tradisional pekat herba.,Sauk untuk ibu mengandung sekarang.,STANDBY_BEFORE_NEED,VISUAL_RECOGNITION,persona_specific,persona_specific,warm_interest,mak_mak,BOLD,malam,fear_of_not_having,hybrid_video,poster_ads,hybrid_video,20s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Ibu mengandung terjaga malam sambil memegang betisnya yang kejang kesakitan, suaminya dengan pantas menyapu minyak urut. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula urut selamat tradisional pekat herba..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style warning_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_076,MWTCB_25ML,MWTCB_25ML__zip_csv__BM017,MWTCB_ANG_019,MWTCB_HOOK_055,MWTCB_SUBHOOK_056,MWTCB_USP_038,MWTCB_CTA_019,Kejang Betis Mengandung,Tengah sedap tidur tiba-tiba betis kejang simpul biawak? Sakit dia sampai menangis.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh kejang kaki.,Sediaan herba asli tradisional untuk standby keluarga.,Sauk untuk ibu mengandung sekarang.,STANDBY_BEFORE_NEED,VISUAL_RECOGNITION,persona_specific,persona_specific,warm_interest,mak_mak,BOLD,malam,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Ibu mengandung terjaga malam sambil memegang betisnya yang kejang kesakitan, suaminya dengan pantas menyapu minyak urut. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Sediaan herba asli tradisional untuk standby keluarga..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style problem_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_077,MWTCB_25ML,MWTCB_25ML__zip_csv__BM017,MWTCB_ANG_020,MWTCB_HOOK_058,MWTCB_SUBHOOK_058,MWTCB_USP_039,MWTCB_CTA_020,Sakit Pinggang Angkat Tong Gas,Angkat tong gas sikit pinggang dah bunyi krak? Urat terkejut tu.,Urut segera dengan herba pekat minyak cap burung untuk longgarkan urat.,Formula asli tradisional yang meresap pantas ke otot.,Simpan satu botol dekat dapur sekarang.,STANDBY_BEFORE_NEED,VISUAL_RECOGNITION,persona_specific,persona_specific,warm_interest,mak_mak,BOLD,malam,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Lelaki mengangkat tong gas merah di dapur, tiba-tiba memegang pinggangnya sambil mengerang kesakitan. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional yang meresap pantas ke otot..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style standby_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_078,MWTCB_25ML,MWTCB_25ML__zip_csv__BM017,MWTCB_ANG_020,MWTCB_HOOK_059,MWTCB_SUBHOOK_059,MWTCB_USP_039,MWTCB_CTA_020,Sakit Pinggang Angkat Tong Gas,POV: Beli siap-siap sebab urat pinggang terseliuh atau ketat akibat kerja rumah yang berat.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan terseliuh ringan.,Formula asli tradisional yang meresap pantas ke otot.,Simpan satu botol dekat dapur sekarang.,STANDBY_BEFORE_NEED,VISUAL_RECOGNITION,persona_specific,persona_specific,warm_interest,mak_mak,BOLD,malam,fear_of_not_having,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Lelaki mengangkat tong gas merah di dapur, tiba-tiba memegang pinggangnya sambil mengerang kesakitan. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional yang meresap pantas ke otot..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style POV_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_079,MWTCB_25ML,MWTCB_25ML__zip_csv__BM017,MWTCB_ANG_020,MWTCB_HOOK_060,MWTCB_SUBHOOK_060,MWTCB_USP_039,MWTCB_CTA_020,Sakit Pinggang Angkat Tong Gas,Jangan tunggu sampai urat pinggang terseliuh atau ketat akibat kerja rumah yang berat baru sibuk nak cari minyak!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci kecemasan rumah.,Formula asli tradisional yang meresap pantas ke otot.,Simpan satu botol dekat dapur sekarang.,STANDBY_BEFORE_NEED,VISUAL_RECOGNITION,persona_specific,persona_specific,warm_interest,mak_mak,BOLD,malam,fear_of_not_having,hybrid_video,poster_ads,hybrid_video,20s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Lelaki mengangkat tong gas merah di dapur, tiba-tiba memegang pinggangnya sambil mengerang kesakitan. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional yang meresap pantas ke otot..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style warning_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_080,MWTCB_25ML,MWTCB_25ML__zip_csv__BM017,MWTCB_ANG_020,MWTCB_HOOK_058,MWTCB_SUBHOOK_059,MWTCB_USP_040,MWTCB_CTA_020,Sakit Pinggang Angkat Tong Gas,Angkat tong gas sikit pinggang dah bunyi krak? Urat terkejut tu.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan terseliuh ringan.,Sediaan herba asli tradisional untuk standby keluarga.,Simpan satu botol dekat dapur sekarang.,STANDBY_BEFORE_NEED,VISUAL_RECOGNITION,persona_specific,persona_specific,warm_interest,mak_mak,BOLD,malam,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Lelaki mengangkat tong gas merah di dapur, tiba-tiba memegang pinggangnya sambil mengerang kesakitan. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Sediaan herba asli tradisional untuk standby keluarga..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style standby_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_081,MWTCB_25ML,MWTCB_25ML__zip_csv__BM017,MWTCB_ANG_021,MWTCB_HOOK_061,MWTCB_SUBHOOK_061,MWTCB_USP_041,MWTCB_CTA_021,Kejang Otot Driver Taxi,"Pemandu teksi veteran seharian tekan pedal, malam betis start kejang simpul biawak.","Sediakan Cap Burung dalam poket pintu, sapu hangat melonggarkan sendi urat.",Formula asli tradisional herba pekat sejak 1958.,Beli set pemandu veteran sekarang.,STANDBY_BEFORE_NEED,VISUAL_RECOGNITION,persona_specific,persona_specific,warm_interest,mak_mak,BOLD,malam,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Pemandu teksi veteran keluar memegang betisnya di stesen minyak petang, mukanya berkerut kesakitan. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional herba pekat sejak 1958..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style standby_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
