hook_id,product_id,angle_id,motivation_id,hook_text,hook_family,hook_style,boldness_level,buyer_stage,persona_fit,primary_bucket,platform_surface_fit,best_content_format,opening_pattern,emotion_trigger,curiosity_gap,visual_prompt_hint,usage_context,sales_mechanism,compliance_risk_level,source_batch,hook_status
MWTCB_HOOK_050,MWTCB_25ML,MWTCB_ANG_017,MWTCB_25ML__zip_csv__BM001,POV: Beli siap-siap sebab warga emas mengalami kebas tangan atau lenguh lutut selepas melakukan hobi harian.,persona_specific,POV_hook,MODERATE,ready_to_buy,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,POV: Beli siap-siap sebab warga...,identification,situation match,Ayah tua duduk di kerusi pangkin luar rumah memicit-micit pergelangan tangannya yang lenguh selepas mencangkul tanah.,malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_051,MWTCB_25ML,MWTCB_ANG_017,MWTCB_25ML__zip_csv__BM001,Pernah tak korang gelabah bila warga emas mengalami kebas tangan atau lenguh lutut selepas melakukan hobi harian?,persona_specific,question_hook,MODERATE,ready_to_buy,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,Ayah tua duduk di kerusi pangkin luar rumah memicit-micit pergelangan tangannya yang lenguh selepas mencangkul tanah.,malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_052,MWTCB_25ML,MWTCB_ANG_018,MWTCB_25ML__zip_csv__BM001,"Anak start bersin main hujan petang, dada mula rasa ketat tersumbat.",family_home,standby_hook,SOFT,ready_to_buy,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Anak start bersin main hujan...,concern,remedy speed,Ibu menyapu nipis minyak pada dada anak yang sedang berselimut selepas mandi petang.,malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_053,MWTCB_25ML,MWTCB_ANG_018,MWTCB_25ML__zip_csv__BM001,POV: Beli siap-siap sebab anak kecil bersin dan hidung tersumbat selepas bermain di luar dalam cuaca hujan petang.,family_home,POV_hook,SOFT,ready_to_buy,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,POV: Beli siap-siap sebab anak...,identification,situation match,Ibu menyapu nipis minyak pada dada anak yang sedang berselimut selepas mandi petang.,malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_054,MWTCB_25ML,MWTCB_ANG_018,MWTCB_25ML__zip_csv__BM001,Pernah tak korang gelabah bila anak kecil bersin dan hidung tersumbat selepas bermain di luar dalam cuaca hujan petang?,family_home,question_hook,SOFT,ready_to_buy,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,Ibu menyapu nipis minyak pada dada anak yang sedang berselimut selepas mandi petang.,malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_055,MWTCB_25ML,MWTCB_ANG_019,MWTCB_25ML__zip_csv__BM017,Tengah sedap tidur tiba-tiba betis kejang simpul biawak? Sakit dia sampai menangis.,persona_specific,problem_hook,BOLD,warm_interest,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Tengah sedap tidur tiba-tiba betis...,concern,remedy speed,"Ibu mengandung terjaga malam sambil memegang betisnya yang kejang kesakitan, suaminya dengan pantas menyapu minyak urut.",malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_056,MWTCB_25ML,MWTCB_ANG_019,MWTCB_25ML__zip_csv__BM017,POV: Beli siap-siap sebab simpul biawak atau kejang betis tiba-tiba yang sering dialami wanita mengandung waktu malam.,persona_specific,POV_hook,BOLD,warm_interest,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,POV: Beli siap-siap sebab simpul...,identification,situation match,"Ibu mengandung terjaga malam sambil memegang betisnya yang kejang kesakitan, suaminya dengan pantas menyapu minyak urut.",malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_057,MWTCB_25ML,MWTCB_ANG_019,MWTCB_25ML__zip_csv__BM017,Jangan tunggu sampai simpul biawak atau kejang betis tiba-tiba yang sering dialami wanita mengandung waktu malam baru sibuk nak cari minyak!,persona_specific,warning_hook,BOLD,warm_interest,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Jangan tunggu sampai simpul biawak...,guilt,problem solution,"Ibu mengandung terjaga malam sambil memegang betisnya yang kejang kesakitan, suaminya dengan pantas menyapu minyak urut.",malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_058,MWTCB_25ML,MWTCB_ANG_020,MWTCB_25ML__zip_csv__BM017,Angkat tong gas sikit pinggang dah bunyi krak? Urat terkejut tu.,persona_specific,standby_hook,BOLD,warm_interest,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Angkat tong gas sikit pinggang...,concern,remedy speed,"Lelaki mengangkat tong gas merah di dapur, tiba-tiba memegang pinggangnya sambil mengerang kesakitan.",malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_059,MWTCB_25ML,MWTCB_ANG_020,MWTCB_25ML__zip_csv__BM017,POV: Beli siap-siap sebab urat pinggang terseliuh atau ketat akibat kerja rumah yang berat.,persona_specific,POV_hook,BOLD,warm_interest,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,POV: Beli siap-siap sebab urat...,identification,situation match,"Lelaki mengangkat tong gas merah di dapur, tiba-tiba memegang pinggangnya sambil mengerang kesakitan.",malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_060,MWTCB_25ML,MWTCB_ANG_020,MWTCB_25ML__zip_csv__BM017,Jangan tunggu sampai urat pinggang terseliuh atau ketat akibat kerja rumah yang berat baru sibuk nak cari minyak!,persona_specific,warning_hook,BOLD,warm_interest,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Jangan tunggu sampai urat pinggang...,guilt,problem solution,"Lelaki mengangkat tong gas merah di dapur, tiba-tiba memegang pinggangnya sambil mengerang kesakitan.",malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_061,MWTCB_25ML,MWTCB_ANG_021,MWTCB_25ML__zip_csv__BM017,"Pemandu teksi veteran seharian tekan pedal, malam betis start kejang simpul biawak.",persona_specific,standby_hook,BOLD,warm_interest,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Pemandu teksi veteran seharian tekan...,concern,remedy speed,"Pemandu teksi veteran keluar memegang betisnya di stesen minyak petang, mukanya berkerut kesakitan.",malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_062,MWTCB_25ML,MWTCB_ANG_021,MWTCB_25ML__zip_csv__BM017,POV: Beli siap-siap sebab pemandu teksi veteran mengalami kejang betis akibat menekan pedal minyak duduk lama.,persona_specific,POV_hook,BOLD,warm_interest,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,POV: Beli siap-siap sebab pemandu...,identification,situation match,"Pemandu teksi veteran keluar memegang betisnya di stesen minyak petang, mukanya berkerut kesakitan.",malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_063,MWTCB_25ML,MWTCB_ANG_021,MWTCB_25ML__zip_csv__BM017,Jangan tunggu sampai pemandu teksi veteran mengalami kejang betis akibat menekan pedal minyak duduk lama baru sibuk nak cari minyak!,persona_specific,warning_hook,BOLD,warm_interest,mak_mak,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Jangan tunggu sampai pemandu teksi...,guilt,problem solution,"Pemandu teksi veteran keluar memegang betisnya di stesen minyak petang, mukanya berkerut kesakitan.",malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_064,MWTCB_25ML,MWTCB_ANG_022,MWTCB_25ML__zip_csv__BM037,"Makan ramen pedas tengah malam, sekali perut memulas tajam tak boleh tidur.",standby_before_need,standby_hook,BOLD,ready_to_buy,universal_household,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,"Makan ramen pedas tengah malam,...",concern,remedy speed,"Lelaki memegang perutnya di meja makan selepas layan ramen pedas, dahi berpeluh menahan senak.",malam,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_065,MWTCB_25ML,MWTCB_ANG_022,MWTCB_25ML__zip_csv__BM037,POV: Beli siap-siap sebab senak ulu hati akibat makan makanan pedas melampau di malam hari.,standby_before_need,POV_hook,BOLD,ready_to_buy,universal_household,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,POV: Beli siap-siap sebab senak...,identification,situation match,"Lelaki memegang perutnya di meja makan selepas layan ramen pedas, dahi berpeluh menahan senak.",malam,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_066,MWTCB_25ML,MWTCB_ANG_022,MWTCB_25ML__zip_csv__BM037,Jangan tunggu sampai senak ulu hati akibat makan makanan pedas melampau di malam hari baru sibuk nak cari minyak!,standby_before_need,warning_hook,BOLD,ready_to_buy,universal_household,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Jangan tunggu sampai senak ulu...,guilt,problem solution,"Lelaki memegang perutnya di meja makan selepas layan ramen pedas, dahi berpeluh menahan senak.",malam,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_067,MWTCB_25ML,MWTCB_ANG_023,MWTCB_25ML__zip_csv__BM037,Tengah masak tersalah rentap kuali sampai pergelangan tangan terseliuh?,persona_specific,standby_hook,MODERATE,ready_to_buy,universal_household,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Tengah masak tersalah rentap kuali...,concern,remedy speed,Ibu memegang pergelangan tangannya yang lenguh selepas menumis sambal dalam kuali besi besar.,malam,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_068,MWTCB_25ML,MWTCB_ANG_023,MWTCB_25ML__zip_csv__BM037,POV: Beli siap-siap sebab pergelangan tangan terseliuh atau lenguh akibat memegang kuali berat semasa memasak.,persona_specific,POV_hook,MODERATE,ready_to_buy,universal_household,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,POV: Beli siap-siap sebab pergelangan...,identification,situation match,Ibu memegang pergelangan tangannya yang lenguh selepas menumis sambal dalam kuali besi besar.,malam,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_069,MWTCB_25ML,MWTCB_ANG_023,MWTCB_25ML__zip_csv__BM037,Pernah tak korang gelabah bila pergelangan tangan terseliuh atau lenguh akibat memegang kuali berat semasa memasak?,persona_specific,question_hook,MODERATE,ready_to_buy,universal_household,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,Ibu memegang pergelangan tangannya yang lenguh selepas menumis sambal dalam kuali besi besar.,malam,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_070,MWTCB_25ML,MWTCB_ANG_024,MWTCB_25ML__zip_csv__BM056,"Pagi-pagi bangun tidur, pijak jer lantai terus tumit rasa menyucuk bisa?",standby_before_need,standby_hook,BOLD,warm_interest,anak_beli_untuk_parent,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,"Pagi-pagi bangun tidur, pijak jer...",concern,remedy speed,"Warga emas turun dari katil, memijak lantai kayu lalu mukanya berkerut memegang tumit kaki.",malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_071,MWTCB_25ML,MWTCB_ANG_024,MWTCB_25ML__zip_csv__BM056,POV: Beli siap-siap sebab bisa tumit pagi hari ketika pertama kali memijak lantai selepas bangun tidur.,standby_before_need,POV_hook,BOLD,warm_interest,anak_beli_untuk_parent,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,POV: Beli siap-siap sebab bisa...,identification,situation match,"Warga emas turun dari katil, memijak lantai kayu lalu mukanya berkerut memegang tumit kaki.",malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_072,MWTCB_25ML,MWTCB_ANG_024,MWTCB_25ML__zip_csv__BM056,Jangan tunggu sampai bisa tumit pagi hari ketika pertama kali memijak lantai selepas bangun tidur baru sibuk nak cari minyak!,standby_before_need,warning_hook,BOLD,warm_interest,anak_beli_untuk_parent,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Jangan tunggu sampai bisa tumit...,guilt,problem solution,"Warga emas turun dari katil, memijak lantai kayu lalu mukanya berkerut memegang tumit kaki.",malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_073,MWTCB_25ML,MWTCB_ANG_025,MWTCB_25ML__zip_csv__BM056,Tengah sedap lepak luar kena gigit nyamuk? Gatal sampai luka digarut.,family_home,standby_hook,SOFT,warm_interest,anak_beli_untuk_parent,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Tengah sedap lepak luar kena...,concern,remedy speed,Lelaki menggaru lengannya yang merah berbintik nyamuk ketika memegang cangkul di kebun rumah.,malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_074,MWTCB_25ML,MWTCB_ANG_025,MWTCB_25ML__zip_csv__BM056,POV: Beli siap-siap sebab gigitan serangga ketika membersihkan kebun belakang rumah yang menyebabkan gatal berpanjangan.,family_home,POV_hook,SOFT,warm_interest,anak_beli_untuk_parent,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,POV: Beli siap-siap sebab gigitan...,identification,situation match,Lelaki menggaru lengannya yang merah berbintik nyamuk ketika memegang cangkul di kebun rumah.,malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_075,MWTCB_25ML,MWTCB_ANG_025,MWTCB_25ML__zip_csv__BM056,Pernah tak korang gelabah bila gigitan serangga ketika membersihkan kebun belakang rumah yang menyebabkan gatal berpanjangan?,family_home,question_hook,SOFT,warm_interest,anak_beli_untuk_parent,STANDBY_BEFORE_NEED,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,Lelaki menggaru lengannya yang merah berbintik nyamuk ketika memegang cangkul di kebun rumah.,malam,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_076,MWTCB_25ML,MWTCB_ANG_026,MWTCB_25ML__xlsx__BM003,Mak ayah kita bukan saja-saja simpan minyak macam ni.,family_home,standby_hook,MODERATE,cold_scroll,family_home_buyer,FAMILY_HOME,poster_ads,hybrid_video,Mak ayah kita bukan saja-saja...,concern,remedy speed,"Anak membuka pintu almari kayu lama milik mak ayah, melihat sebotol Cap Burung berdiri tegak celah barangan keluarga.",rumah,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_077,MWTCB_25ML,MWTCB_ANG_026,MWTCB_25ML__xlsx__BM003,"Bila mengikuti habit orang tua yang meletakkan minyak tradisional di tempat khas rumah, satu rumah boleh kelam-kabut.",family_home,POV_hook,MODERATE,cold_scroll,family_home_buyer,FAMILY_HOME,poster_ads,hybrid_video,Bila mengikuti habit orang tua...,identification,situation match,"Anak membuka pintu almari kayu lama milik mak ayah, melihat sebotol Cap Burung berdiri tegak celah barangan keluarga.",rumah,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_078,MWTCB_25ML,MWTCB_ANG_026,MWTCB_25ML__xlsx__BM003,Pernah tak korang gelabah bila mengikuti habit orang tua yang meletakkan minyak tradisional di tempat khas rumah?,family_home,question_hook,MODERATE,cold_scroll,family_home_buyer,FAMILY_HOME,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,"Anak membuka pintu almari kayu lama milik mak ayah, melihat sebotol Cap Burung berdiri tegak celah barangan keluarga.",rumah,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_079,MWTCB_25ML,MWTCB_ANG_027,MWTCB_25ML__xlsx__BM003,"Rumah minimalis scandi tapi bila urat tegang, petua orang lama juga yang dicari.",modern_home_traditional_item,standby_hook,BOLD,cold_scroll,family_home_buyer,FAMILY_HOME,poster_ads,hybrid_video,Rumah minimalis scandi tapi bila...,concern,remedy speed,Close-up botol kaca hijau retro Cap Burung terletak di atas kabinet TV minimalis gaya Scandinavian.,rumah,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_080,MWTCB_25ML,MWTCB_ANG_027,MWTCB_25ML__xlsx__BM003,"Bila walaupun tinggal di kondo/apartment moden, minyak tradisional wajib ada, satu rumah boleh kelam-kabut.",modern_home_traditional_item,POV_hook,BOLD,cold_scroll,family_home_buyer,FAMILY_HOME,poster_ads,hybrid_video,Bila walaupun tinggal di kondo/apartment...,identification,situation match,Close-up botol kaca hijau retro Cap Burung terletak di atas kabinet TV minimalis gaya Scandinavian.,rumah,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_081,MWTCB_25ML,MWTCB_ANG_027,MWTCB_25ML__xlsx__BM003,"Jangan biar anak bini menanggung siksa sebab walaupun tinggal di kondo/apartment moden, minyak tradisional wajib ada!",modern_home_traditional_item,warning_hook,BOLD,cold_scroll,family_home_buyer,FAMILY_HOME,poster_ads,hybrid_video,Jangan biar anak bini menanggung...,guilt,problem solution,Close-up botol kaca hijau retro Cap Burung terletak di atas kabinet TV minimalis gaya Scandinavian.,rumah,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_082,MWTCB_25ML,MWTCB_ANG_028,MWTCB_25ML__xlsx__BM013,"Rumah cantik nak mati, tapi minyak angin standby sebotol pun tarak.",family_home,standby_hook,BOLD,cold_scroll,family_home_buyer,FAMILY_HOME,poster_ads,hybrid_video,"Rumah cantik nak mati, tapi...",concern,emergency readiness,"Kamera melakukan pan di ruang tamu mewah yang cantik, kemudian menyorot laci yang tiada minyak angin ketika perut memulas.",rumah,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_083,MWTCB_25ML,MWTCB_ANG_028,MWTCB_25ML__xlsx__BM013,"Bila sindiran kepada pemilik rumah yang fokus pada hiasan tetapi tiada barangan asas kesihatan, satu rumah boleh kelam-kabut.",family_home,POV_hook,BOLD,cold_scroll,family_home_buyer,FAMILY_HOME,poster_ads,hybrid_video,Bila sindiran kepada pemilik rumah...,identification,situation match,"Kamera melakukan pan di ruang tamu mewah yang cantik, kemudian menyorot laci yang tiada minyak angin ketika perut memulas.",rumah,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_084,MWTCB_25ML,MWTCB_ANG_028,MWTCB_25ML__xlsx__BM013,Jangan biar anak bini menanggung siksa sebab sindiran kepada pemilik rumah yang fokus pada hiasan tetapi tiada barangan asas kesihatan!,family_home,warning_hook,BOLD,cold_scroll,family_home_buyer,FAMILY_HOME,poster_ads,hybrid_video,Jangan biar anak bini menanggung...,guilt,problem solution,"Kamera melakukan pan di ruang tamu mewah yang cantik, kemudian menyorot laci yang tiada minyak angin ketika perut memulas.",rumah,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_085,MWTCB_25ML,MWTCB_ANG_029,MWTCB_25ML__xlsx__BM013,Takkan minyak angin standby pun nak kena ketuk pintu jiran?,family_home,standby_hook,BOLD,cold_scroll,family_home_buyer,FAMILY_HOME,poster_ads,hybrid_video,Takkan minyak angin standby pun...,concern,emergency readiness,Lelaki berdiri cemas di depan pintu rumah jiran waktu malam memegang perutnya.,rumah,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_086,MWTCB_25ML,MWTCB_ANG_029,MWTCB_25ML__xlsx__BM013,"Bila rasa malu apabila terpaksa mengetuk pintu jiran malam hari hanya untuk meminta minyak angin, satu rumah boleh kelam-kabut.",family_home,POV_hook,BOLD,cold_scroll,family_home_buyer,FAMILY_HOME,poster_ads,hybrid_video,Bila rasa malu apabila terpaksa...,identification,situation match,Lelaki berdiri cemas di depan pintu rumah jiran waktu malam memegang perutnya.,rumah,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_087,MWTCB_25ML,MWTCB_ANG_029,MWTCB_25ML__xlsx__BM013,Jangan biar anak bini menanggung siksa sebab rasa malu apabila terpaksa mengetuk pintu jiran malam hari hanya untuk meminta minyak angin!,family_home,warning_hook,BOLD,cold_scroll,family_home_buyer,FAMILY_HOME,poster_ads,hybrid_video,Jangan biar anak bini menanggung...,guilt,problem solution,Lelaki berdiri cemas di depan pintu rumah jiran waktu malam memegang perutnya.,rumah,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
